Temperature (C),Wind Speed (km/h),Humidity
25.58888888888889,3.703,65.0
22.77777777777778,4.8461,73.0
22.73333333333333,0.0,73.0
26.266666666666666,9.5795,57.99999999999999
25.100000000000005,6.166300000000001,62.0
25.172222222222224,6.295100000000001,61.0
21.53333333333333,5.506200000000001,75.0
21.416666666666668,6.1502,77.0
19.238888888888887,0.0,84.0
18.38888888888889,2.0286,88.0
17.666666666666668,6.44,93.0
19.383333333333333,3.22,87.0
24.488888888888887,4.8783,71.0
27.666666666666668,8.0822,56.00000000000001
30.00555555555556,3.3166,46.0
32.56666666666667,9.0965,38.0
34.95,11.0124,28.999999999999996
36.11111111111112,9.7244,27.0
36.03888888888889,11.8335,27.0
37.22222222222222,10.948,25.0
37.25,9.66,23.0
37.0611111111111,3.381,25.0
36.11111111111112,3.0429,28.999999999999996
32.17222222222222,0.2898,42.0
26.58888888888889,1.9642,57.99999999999999
23.916666666666668,3.22,74.0
23.22222222222222,6.44,70.0
22.022222222222226,3.0429,80.0
24.73333333333333,11.0446,61.0
23.616666666666667,6.44,63.0
21.59444444444445,5.9087000000000005,77.0
20.86111111111111,2.8336,77.0
18.82222222222222,3.0751,87.0
19.0,3.6547,85.0
19.238888888888887,5.8604,87.0
21.90555555555556,6.44,82.0
24.61111111111111,4.5563,66.0
27.71111111111111,7.3738,56.00000000000001
31.016666666666666,4.4114,45.0
32.727777777777774,2.5438,40.0
35.99444444444445,0.4025,28.999999999999996
36.0611111111111,2.7209,31.0
37.488888888888894,4.6368,25.0
37.8,8.8067,23.0
37.75555555555555,7.711900000000001,23.0
37.15555555555555,3.2039,24.0
36.0611111111111,7.2611,25.0
32.21666666666667,4.395300000000001,38.0
28.02777777777778,4.524100000000001,53.0
26.0,4.6046000000000005,61.0
24.79444444444444,2.7048,68.0
23.138888888888893,6.8586,71.0
23.15555555555556,0.0,72.0
22.600000000000005,11.27,74.0
23.97777777777777,12.6063,54.0
23.01666666666667,6.295100000000001,70.0
24.08333333333333,10.7548,67.0
24.466666666666672,14.1841,66.0
23.93888888888889,14.49,68.0
24.683333333333337,12.2038,65.0
26.84444444444444,18.7082,57.99999999999999
28.82222222222222,23.1518,49.0
31.088888888888885,21.6384,44.0
32.49444444444444,23.3289,41.0
33.86666666666666,21.815500000000004,39.0
35.0,21.847700000000003,35.0
34.916666666666664,20.5114,33.0
35.16111111111112,21.8316,30.0
35.11666666666666,21.960400000000003,30.0
34.044444444444444,20.6402,30.0
32.916666666666664,21.8316,32.0
31.20555555555556,15.7458,35.0
28.005555555555556,13.041,45.0
27.266666666666666,17.146500000000003,47.0
26.06111111111111,17.066,49.0
25.455555555555552,16.9694,49.0
25.511111111111116,20.2377,49.0
25.488888888888887,20.3343,47.0
19.4,1.5134,59.0
21.64444444444444,11.0607,61.0
20.577777777777783,13.894300000000005,66.0
20.422222222222224,12.9283,68.0
21.105555555555554,15.504300000000002,63.0
21.22777777777777,14.296800000000005,63.0
23.83888888888889,20.2699,57.99999999999999
26.11111111111111,26.7743,47.0
27.77777777777778,29.8816,40.0
29.738888888888887,29.1571,36.0
31.088888888888885,28.2555,32.0
31.20555555555556,26.7582,32.0
32.099999999999994,24.3915,31.0
32.31666666666667,23.8119,30.0
32.28888888888889,20.7368,31.0
31.127777777777776,23.0874,32.0
30.09444444444445,21.960400000000003,34.0
27.89444444444444,15.778000000000002,38.0
27.08333333333333,15.6009,39.0
25.016666666666666,17.1626,42.0
24.92777777777778,24.488100000000003,40.0
24.272222222222226,18.5955,40.0
23.16111111111111,12.6385,42.0
19.88333333333334,6.7620000000000005,55.00000000000001
16.83888888888889,5.699400000000001,78.0
18.266666666666666,3.976700000000001,65.0
18.244444444444447,11.3666,65.0
17.555555555555557,13.524,64.0
16.06666666666667,8.3237,72.0
17.066666666666666,11.2056,72.0
18.53888888888889,12.397,67.0
19.86111111111111,11.3666,63.0
22.57222222222222,5.4579,53.0
24.66111111111111,6.1985,48.0
25.97222222222222,3.1556,44.0
27.59444444444445,10.4006,40.0
27.583333333333336,6.6332,39.0
28.75,4.0894,36.0
29.772222222222226,7.631400000000001,34.0
29.533333333333328,6.9552000000000005,35.0
28.70555555555556,8.8228,37.0
25.97222222222222,7.4704,44.0
22.955555555555552,6.7298,56.00000000000001
20.02777777777778,3.0107000000000004,68.0
19.88888888888889,3.3488,70.0
18.01666666666667,5.7477,77.0
16.65555555555555,3.2361,78.0
16.583333333333332,6.423900000000001,84.0
15.816666666666666,1.9159,85.0
14.938888888888888,3.3649,87.0
13.900000000000002,6.44,89.0
13.583333333333336,2.5438,89.0
12.249999999999998,3.2844,93.0
15.983333333333336,0.3542,87.0
20.477777777777774,9.5956,66.0
23.71111111111112,13.9587,46.0
26.04444444444444,16.309300000000004,37.0
27.538888888888884,21.4613,32.0
28.82222222222222,14.0714,28.999999999999996
29.90555555555555,12.525800000000002,28.999999999999996
29.80555555555556,9.9337,28.999999999999996
29.97777777777777,11.9462,28.999999999999996
30.0,9.1931,28.999999999999996
29.938888888888886,8.7101,31.0
28.883333333333333,4.3631,31.0
25.99444444444445,4.3631,44.0
21.494444444444444,0.2254,61.0
18.89444444444445,0.0,68.0
18.194444444444443,3.22,73.0
17.27777777777778,4.4758,79.0
16.20555555555556,6.44,97.0
15.599999999999998,2.8336,96.0
19.038888888888884,4.9910000000000005,81.0
15.02777777777778,0.0,96.0
14.955555555555556,3.22,100.0
14.916666666666666,3.381,99.0
14.933333333333334,3.1395,100.0
17.694444444444443,1.5617,100.0
21.80555555555556,7.1162,83.0
22.73333333333333,7.856800000000001,73.0
24.92777777777778,4.8461,64.0
26.811111111111117,2.9141000000000004,56.00000000000001
27.22222222222222,4.379200000000001,56.00000000000001
27.68333333333333,4.4919,55.00000000000001
28.50555555555556,5.9731000000000005,44.0
28.81666666666667,8.8711,46.0
28.766666666666666,7.583100000000001,43.0
28.73333333333333,4.2021,40.0
27.77777777777778,9.032100000000002,49.0
26.13333333333334,4.8783,54.0
22.677777777777774,4.3309,72.0
20.99444444444445,8.05,79.0
19.90555555555555,6.44,82.0
19.03333333333333,3.0268,85.0
16.65555555555555,3.3649,81.0
15.56666666666667,6.44,84.0
18.172222222222217,9.4829,65.0
14.011111111111113,3.381,92.0
12.988888888888887,6.4078,89.0
12.677777777777775,3.381,90.0
12.36111111111111,3.0268,93.0
15.011111111111113,1.61,87.0
21.43888888888889,3.8962,67.0
23.688888888888886,7.212800000000001,38.0
26.994444444444447,6.9391,31.0
28.511111111111106,3.9928,28.999999999999996
29.86111111111111,2.4633000000000003,25.0
30.97222222222222,7.8729,26.0
30.95555555555556,10.2235,26.0
31.061111111111103,3.381,27.0
32.03888888888889,7.824600000000001,26.0
30.97222222222222,3.719100000000001,27.0
28.86666666666666,9.2253,33.0
27.15,9.4507,37.0
23.138888888888893,8.8711,50.0
22.24444444444445,9.7405,55.00000000000001
21.64444444444444,11.1895,56.99999999999999
21.05555555555556,11.1895,56.99999999999999
18.47222222222222,6.9391,64.0
18.88888888888889,11.3988,62.0
14.244444444444444,7.808499999999999,75.0
18.15,10.948,61.0
18.10555555555556,10.9158,61.0
16.52777777777778,6.8908000000000005,65.0
15.811111111111112,11.237800000000002,63.0
15.977777777777776,10.706500000000002,67.0
18.64444444444445,10.996300000000002,61.0
22.13888888888889,12.558,52.0
22.82777777777778,13.9426,52.0
25.827777777777776,12.719,37.0
27.15,9.4668,34.0
27.661111111111115,7.8729,31.0
27.75555555555555,10.3362,32.0
28.79444444444444,11.0768,28.999999999999996
27.77777777777778,4.8139,31.0
27.794444444444444,8.4686,31.0
27.194444444444443,11.0929,34.0
23.86111111111111,7.953400000000001,42.0
21.216666666666665,8.3237,54.0
18.79444444444444,7.792400000000001,62.0
17.15,3.1878,66.0
15.877777777777776,3.880100000000001,71.0
17.783333333333335,3.2039,93.0
19.844444444444445,11.0285,77.0
19.27777777777778,10.2074,77.0
19.78888888888889,10.8997,72.0
19.78888888888889,6.3434,70.0
18.238888888888887,5.7477,83.0
17.755555555555556,3.2683,90.0
20.83333333333333,8.2593,70.0
20.65555555555556,7.357700000000001,76.0
22.655555555555555,4.7656,71.0
23.72222222222222,14.457800000000002,59.0
24.08888888888889,12.236,57.99999999999999
24.95,14.007,54.0
25.99444444444445,9.5312,51.0
26.950000000000003,9.6439,51.0
27.044444444444448,12.7029,48.0
26.950000000000003,9.8532,46.0
25.761111111111116,10.0625,52.0
24.77777777777777,9.4507,60.0
23.71111111111112,9.032100000000002,67.0
22.672222222222224,8.645700000000001,67.0
22.066666666666663,9.4185,69.0
21.50555555555555,10.6904,69.0
20.92222222222222,6.327300000000001,73.0
19.90555555555555,6.3756,77.0
19.35,6.1824,77.0
17.927777777777774,4.9749,94.0
18.28333333333333,6.230700000000001,79.0
17.705555555555556,3.3166,82.0
16.86111111111111,5.8604,87.0
16.15555555555555,4.781700000000001,88.0
17.77777777777778,8.017800000000001,79.0
18.172222222222217,5.184200000000001,83.0
20.13888888888889,4.8783,78.0
22.85,8.790600000000001,72.0
23.88888888888889,2.6082000000000005,72.0
25.09444444444445,7.776300000000001,67.0
25.18333333333333,8.9838,67.0
26.872222222222224,9.7727,56.00000000000001
27.28888888888889,12.0106,55.00000000000001
27.31111111111111,10.6582,55.00000000000001
27.027777777777786,9.5151,55.00000000000001
26.18333333333333,9.0482,59.0
25.0,8.9999,64.0
22.48333333333333,7.3416,76.0
19.97222222222222,4.7656,86.0
19.4,3.2039,89.0
19.01666666666667,3.5420000000000007,93.0
18.238888888888887,6.44,97.0
18.194444444444443,6.44,97.0
20.12222222222222,12.8317,84.0
17.66111111111111,6.1502,97.0
16.622222222222224,3.22,97.0
16.79444444444444,4.1699,97.0
17.105555555555554,4.9105,94.0
18.8,11.2056,90.0
20.92222222222222,13.0732,81.0
22.82777777777778,14.1197,71.0
25.02777777777778,14.1519,62.0
25.97222222222222,16.9372,55.00000000000001
27.17777777777778,15.826300000000002,51.0
27.77777777777778,14.0714,53.0
27.71111111111111,14.0714,49.0
28.81666666666667,9.7405,51.0
27.872222222222224,12.4936,53.0
27.794444444444444,11.8979,52.0
27.77777777777778,12.5419,55.00000000000001
27.15,7.905100000000001,54.0
24.105555555555554,9.032100000000002,67.0
22.73333333333333,10.7387,73.0
22.666666666666668,10.722600000000002,73.0
21.683333333333334,10.787,77.0
21.16111111111111,11.0768,79.0
20.577777777777783,11.0768,81.0
22.511111111111106,9.8371,77.0
18.84444444444445,6.6332,90.0
18.244444444444447,10.948,90.0
18.205555555555552,10.4972,91.0
18.75,9.4507,90.0
19.93333333333333,12.4131,87.0
22.600000000000005,13.6206,79.0
24.822222222222223,12.6868,70.0
27.066666666666663,12.6063,66.0
28.649999999999995,12.6063,59.0
30.0,15.826300000000002,55.00000000000001
31.11111111111111,17.3558,52.0
31.950000000000003,17.6456,46.0
32.2,20.2055,45.0
32.68333333333333,20.3343,41.0
31.98333333333333,21.155400000000004,45.0
31.061111111111103,17.0821,45.0
29.92777777777778,9.4829,51.0
27.3,9.032100000000002,64.0
24.97777777777777,9.1931,74.0
25.97222222222222,13.6206,72.0
24.922222222222224,10.4167,76.0
24.772222222222226,16.6635,68.0
23.7,13.3791,72.0
18.238888888888887,11.4954,83.0
20.438888888888894,2.9141000000000004,84.0
19.838888888888885,5.9248,87.0
19.966666666666665,9.8049,88.0
19.772222222222226,7.679699999999999,87.0
21.977777777777774,8.05,82.0
23.55,10.2396,80.0
26.922222222222217,9.2575,69.0
29.78888888888889,10.9158,60.0
30.73333333333333,12.3326,50.0
32.611111111111114,15.4721,41.0
33.772222222222226,17.259200000000003,37.0
33.522222222222226,17.001600000000003,38.0
33.788888888888884,17.259200000000003,37.0
32.82222222222222,14.1036,40.0
32.61666666666666,15.3433,40.0
32.06666666666667,14.1197,42.0
30.494444444444444,8.0661,50.0
25.18333333333333,20.6885,74.0
19.86111111111111,23.345,93.0
19.327777777777783,14.1519,93.0
18.86666666666666,13.846,92.0
17.733333333333334,11.3666,96.0
17.22222222222222,17.243100000000002,89.0
17.244444444444444,16.2449,73.0
17.666666666666668,16.985500000000002,82.0
17.644444444444442,16.7762,82.0
15.788888888888891,19.159,92.0
16.116666666666664,16.7923,93.0
16.13888888888889,10.9319,93.0
16.27777777777778,11.0285,93.0
17.200000000000003,14.007,87.0
17.805555555555557,14.1358,84.0
18.93333333333333,12.9766,78.0
20.11666666666666,15.649200000000002,67.0
21.20555555555556,12.6707,67.0
22.64444444444445,12.5741,56.99999999999999
24.88333333333334,12.9605,45.0
22.82777777777778,12.7351,48.0
23.766666666666666,12.783400000000002,45.0
22.75555555555555,11.1895,48.0
22.2,11.0124,53.0
21.022222222222226,8.855,56.99999999999999
19.844444444444445,9.5151,62.0
18.77777777777778,6.6332,66.0
17.461111111111112,6.681500000000001,73.0
-1.5722222222222213,3.1878,96.0
-2.9777777777777774,4.9749,96.0
-1.0611111111111111,3.0751,96.0
-1.0611111111111111,3.22,96.0
-1.1333333333333329,6.44,97.0
-1.0388888888888894,0.0,93.0
-1.0611111111111111,0.0,100.0
-1.0555555555555547,2.7531000000000003,93.0
-1.0611111111111111,0.1449,93.0
-1.0388888888888894,3.3488,93.0
-1.033333333333333,3.4776,93.0
-1.0388888888888894,1.8515,93.0
-1.0388888888888894,4.652900000000001,93.0
-1.033333333333333,4.8139,93.0
-1.0388888888888894,4.8139,92.0
-2.061111111111112,7.889000000000001,96.0
-2.0444444444444443,8.790600000000001,97.0
-2.127777777777777,7.889000000000001,96.0
-2.1500000000000004,9.4024,96.0
-2.638888888888889,7.631400000000001,100.0
-2.7333333333333343,5.119800000000001,100.0
-2.7333333333333343,6.423900000000001,96.0
-2.6555555555555563,6.0375000000000005,96.0
-2.7333333333333343,3.22,96.0
5.138888888888889,11.0124,78.0
5.133333333333335,3.0751,84.0
5.166666666666665,13.7977,78.0
5.766666666666668,14.1519,78.0
5.855555555555555,13.9265,78.0
6.188888888888889,13.9587,78.0
5.166666666666665,13.8299,81.0
6.077777777777777,12.042800000000002,80.0
6.094444444444444,9.3058,79.0
7.205555555555555,9.2253,73.0
8.655555555555555,12.654600000000002,73.0
9.055555555555554,13.685,76.0
10.183333333333332,12.4936,76.0
10.95,14.49,77.0
12.244444444444444,13.9426,71.0
10.111111111111112,13.5884,82.0
8.805555555555555,8.6618,88.0
7.844444444444444,7.245,95.0
7.733333333333334,8.855,95.0
7.288888888888888,7.792400000000001,86.0
6.205555555555557,2.898,92.0
7.200000000000001,6.0053,88.0
5.505555555555554,2.9302,94.0
4.516666666666668,6.279,95.0
6.044444444444446,3.2683,81.0
3.938888888888891,8.1144,82.0
5.555555555555555,13.4596,79.0
5.072222222222224,3.4776,81.0
4.677777777777779,5.313,84.0
5.022222222222222,3.0429,82.0
5.022222222222222,4.6851,82.0
5.038888888888889,3.2039,85.0
5.0,3.1878,85.0
6.016666666666666,3.4615,78.0
7.094444444444446,7.293300000000001,66.0
7.66111111111111,7.8729,57.99999999999999
7.66111111111111,7.550900000000001,62.0
7.805555555555554,4.781700000000001,56.99999999999999
7.244444444444444,8.8711,64.0
7.194444444444446,4.83,64.0
6.372222222222222,5.0715,68.0
5.050000000000002,4.5563,69.0
4.977777777777778,4.7012,75.0
4.977777777777778,7.8729,76.0
4.855555555555557,9.2414,76.0
4.927777777777776,10.851400000000002,73.0
3.888888888888889,10.304000000000002,80.0
4.400000000000001,14.3451,76.0
3.355555555555555,3.1717,79.0
6.927777777777777,12.4131,87.0
2.82777777777778,6.5044,85.0
4.400000000000001,13.8782,77.0
4.777777777777779,16.5669,82.0
4.861111111111111,12.397,86.0
5.905555555555557,17.0499,86.0
5.838888888888888,10.304000000000002,87.0
5.905555555555557,10.465,87.0
6.966666666666666,11.9462,87.0
7.73888888888889,15.8585,89.0
9.749999999999998,20.9783,83.0
10.92777777777778,19.7225,77.0
11.066666666666668,19.0463,77.0
11.038888888888888,22.6688,77.0
10.02222222222222,15.375500000000002,83.0
9.016666666666664,12.4131,89.0
8.844444444444445,19.9157,89.0
7.799999999999999,16.840600000000002,89.0
7.944444444444443,15.0857,89.0
7.799999999999999,14.828100000000004,89.0
8.283333333333331,16.583000000000002,87.0
8.311111111111112,18.998,87.0
8.311111111111112,16.840600000000002,87.0
8.261111111111111,13.685,87.0
4.549999999999999,11.3344,95.0
7.755555555555556,13.4757,87.0
7.244444444444444,9.8854,90.0
6.81111111111111,9.4024,93.0
7.105555555555555,6.9069,93.0
7.061111111111112,2.7692,93.0
7.105555555555555,7.438200000000001,94.0
7.105555555555555,5.2969,93.0
7.105555555555555,15.6009,93.0
6.311111111111111,10.980200000000002,93.0
7.177777777777779,8.0822,93.0
7.711111111111112,9.4668,89.0
7.877777777777778,2.6243,89.0
7.799999999999999,7.792400000000001,88.0
7.822222222222221,9.2575,88.0
7.1000000000000005,11.6725,87.0
6.038888888888888,7.550900000000001,86.0
4.949999999999998,7.905100000000001,93.0
5.011111111111113,8.5491,94.0
3.861111111111113,7.889000000000001,92.0
4.3277777777777775,6.44,92.0
3.511111111111111,6.8908000000000005,93.0
2.822222222222221,10.706500000000002,96.0
3.311111111111112,11.0446,96.0
6.994444444444446,5.554500000000001,86.0
2.3666666666666654,6.617100000000001,96.0
2.344444444444444,6.7781,96.0
2.4277777777777763,10.2718,96.0
2.272222222222224,11.0768,96.0
2.7833333333333323,9.2575,100.0
3.7055555555555566,9.4829,93.0
3.7722222222222217,14.007,93.0
4.794444444444446,17.114300000000004,100.0
4.866666666666665,14.2163,100.0
5.955555555555555,15.7619,93.0
5.972222222222222,14.457800000000002,100.0
7.027777777777777,15.504300000000002,99.0
7.105555555555555,14.168000000000005,100.0
7.200000000000001,12.8156,100.0
7.172222222222221,14.812,94.0
7.177777777777779,15.778000000000002,93.0
7.200000000000001,15.826300000000002,93.0
7.07222222222222,16.1966,94.0
7.15,17.3075,93.0
7.616666666666668,16.9694,89.0
6.688888888888888,13.7655,90.0
7.155555555555556,11.0607,86.0
7.155555555555556,6.4722,89.0
5.805555555555557,12.6868,95.0
7.244444444444444,13.9748,86.0
7.733333333333334,10.6904,83.0
7.866666666666664,3.4132,83.0
7.177777777777779,4.4758,93.0
7.177777777777779,4.524100000000001,93.0
7.11111111111111,6.7942,93.0
7.177777777777779,7.792400000000001,86.0
7.688888888888891,3.0751,89.0
7.833333333333333,7.744099999999999,90.0
7.733333333333334,7.6636,96.0
7.733333333333334,8.1788,96.0
7.866666666666664,3.1717,95.0
7.66111111111111,17.066,96.0
7.638888888888889,8.0983,96.0
7.205555555555555,3.880100000000001,100.0
7.127777777777776,1.5295,93.0
7.127777777777776,2.9302,93.0
6.255555555555555,3.2844,99.0
6.111111111111111,2.5760000000000005,100.0
6.038888888888888,2.7531000000000003,96.0
6.600000000000001,5.892600000000001,94.0
6.038888888888888,11.2056,96.0
6.038888888888888,17.114300000000004,96.0
7.716666666666667,24.3915,86.0
5.511111111111112,14.1358,93.0
4.977777777777778,14.007,93.0
4.972222222222224,14.0392,94.0
4.933333333333335,21.3808,93.0
4.822222222222222,13.9104,87.0
3.838888888888887,13.5079,90.0
2.7333333333333343,11.2056,96.0
4.844444444444444,12.6707,87.0
6.005555555555556,16.9211,87.0
7.200000000000001,23.3289,79.0
8.794444444444444,23.6026,71.0
8.800000000000002,24.4237,71.0
7.777777777777778,29.978200000000005,71.0
7.777777777777778,28.4004,76.0
7.805555555555554,27.7081,82.0
7.777777777777778,32.9406,76.0
7.799999999999999,29.8494,76.0
7.977777777777778,29.1571,75.0
8.91111111111111,29.607900000000004,71.0
8.961111111111112,31.008600000000005,68.0
8.93888888888889,30.090900000000005,71.0
8.311111111111112,30.863700000000005,76.0
8.333333333333334,31.4594,80.0
2.6055555555555543,11.8818,81.0
8.838888888888887,32.5864,80.0
9.35,32.1678,74.0
8.711111111111112,29.9943,81.0
6.994444444444446,17.1787,93.0
4.955555555555557,29.3342,93.0
4.633333333333336,25.2126,92.0
3.844444444444445,23.4416,89.0
2.82777777777778,26.9031,96.0
4.749999999999998,28.175,85.0
3.916666666666665,34.6955,82.0
3.916666666666665,34.6955,88.0
3.916666666666665,29.3664,89.0
4.977777777777778,28.59360000000001,76.0
5.027777777777776,28.2716,75.0
4.844444444444444,25.9049,77.0
3.894444444444444,20.2216,82.0
3.822222222222224,20.2216,82.0
3.722222222222224,16.744000000000003,79.0
2.7833333333333323,17.6778,82.0
2.7777777777777777,20.8817,79.0
2.694444444444445,19.2395,78.0
1.6499999999999997,14.1358,78.0
1.1166666666666656,14.3612,82.0
0.5944444444444446,10.0786,83.0
1.094444444444444,14.1841,78.0
1.183333333333335,14.312900000000004,78.0
1.1444444444444457,16.856700000000004,80.0
1.183333333333335,8.211,78.0
1.0666666666666675,13.5884,79.0
0.0666666666666652,9.8854,87.0
-1.0611111111111111,7.824600000000001,92.0
1.1166666666666656,9.4507,85.0
2.755555555555556,11.5276,82.0
5.022222222222222,15.6009,69.0
6.183333333333335,14.1519,60.0
7.066666666666666,10.2396,56.99999999999999
7.172222222222221,9.6439,55.00000000000001
6.083333333333335,8.05,60.0
4.066666666666666,7.3738,71.0
2.688888888888891,7.647500000000001,82.0
2.0388888888888896,9.3702,80.0
0.9888888888888896,10.1913,86.0
-0.0944444444444453,10.8997,86.0
-0.1166666666666671,10.8997,89.0
0.0055555555555544,10.2718,89.0
0.8277777777777788,10.6743,83.0
0.3166666666666668,13.6045,86.0
0.0277777777777761,12.397,96.0
0.3888888888888904,10.8192,83.0
-0.1444444444444453,6.423900000000001,86.0
0.4277777777777795,16.0034,84.0
-0.0944444444444453,12.6063,83.0
-0.0499999999999999,11.1734,83.0
0.0888888888888869,11.125100000000002,83.0
-0.0499999999999999,12.4936,83.0
0.0,13.9909,82.0
1.072222222222222,16.5347,79.0
1.1333333333333329,12.654600000000002,78.0
1.0833333333333348,15.778000000000002,78.0
0.2444444444444432,16.5508,85.0
0.0,17.1304,92.0
0.0,15.8424,92.0
0.0944444444444453,16.5508,93.0
0.0,14.168000000000005,92.0
0.0,15.633100000000002,92.0
0.0500000000000019,13.3952,94.0
0.0,15.617,93.0
0.0,14.1519,96.0
0.0500000000000019,16.2449,97.0
0.0,13.7977,96.0
-2.755555555555556,6.5205,93.0
-0.0999999999999998,5.1681,96.0
-3.266666666666666,6.44,96.0
-3.266666666666666,6.295100000000001,96.0
-2.7888888888888888,7.0035,94.0
-3.266666666666666,10.8675,96.0
-2.755555555555556,9.1126,92.0
-2.694444444444445,8.9516,93.0
-2.7333333333333343,9.3702,92.0
-2.7333333333333343,9.5956,93.0
-2.08888888888889,8.1466,96.0
-2.177777777777779,8.0983,96.0
-1.1388888888888893,9.7566,92.0
-1.022222222222222,11.109000000000002,100.0
-0.1166666666666671,10.8675,92.0
-0.0944444444444453,13.7816,93.0
0.0,13.3469,100.0
-0.0722222222222216,12.6063,100.0
0.944444444444446,12.5741,93.0
1.1555555555555546,4.6207,93.0
0.944444444444446,1.61,100.0
0.944444444444446,6.44,96.0
1.211111111111111,5.3935,96.0
0.9222222222222204,3.1395,96.0
0.0,13.7655,96.0
-4.16111111111111,3.6225,90.0
0.0,10.835300000000002,96.0
0.0,13.5884,96.0
0.0055555555555544,13.3469,96.0
-0.0499999999999999,15.262800000000002,93.0
-0.0722222222222216,13.9426,92.0
-0.0333333333333326,11.8979,93.0
-0.1166666666666671,10.577700000000002,92.0
-0.1388888888888889,10.8192,92.0
-0.0277777777777781,11.6081,93.0
0.0,13.7977,91.0
0.0222222222222217,14.2163,85.0
1.022222222222224,11.8979,86.0
0.0722222222222236,10.8675,91.0
1.0888888888888897,10.6904,78.0
-0.0055555555555564,9.032100000000002,85.0
-1.1555555555555546,12.2038,92.0
-1.2666666666666673,10.7387,92.0
-2.488888888888889,10.1913,96.0
-2.511111111111111,7.969500000000001,88.0
-3.1333333333333337,6.44,88.0
-4.133333333333334,10.6582,89.0
-4.338888888888889,6.4078,92.0
-4.872222222222222,3.3649,88.0
-1.4222222222222216,10.6421,86.0
-5.472222222222223,3.3488,84.0
-5.472222222222223,6.44,84.0
-6.561111111111111,11.27,88.0
-6.633333333333334,3.1556,88.0
-6.655555555555556,3.2039,88.0
-6.627777777777777,4.9910000000000005,89.0
-5.422222222222223,4.717300000000001,84.0
-4.272222222222222,12.4453,85.0
-3.3722222222222222,10.9319,81.0
-2.244444444444444,12.3326,82.0
-1.2055555555555566,12.4936,76.0
-1.122222222222222,12.8478,82.0
-1.1166666666666676,9.2414,82.0
-1.1166666666666676,9.2092,82.0
-1.0388888888888894,10.2557,88.0
-2.177777777777779,12.2682,96.0
-2.2000000000000006,13.685,96.0
-1.0888888888888897,14.731500000000002,88.0
-1.2277777777777783,13.685,88.0
-1.1333333333333329,13.685,88.0
-1.0166666666666655,10.2718,89.0
-1.083333333333333,6.4722,88.0
-0.5111111111111121,3.2522,85.0
-0.5666666666666664,5.635000000000001,91.0
-0.4888888888888883,3.6225,88.0
-0.5111111111111121,3.2522,88.0
-0.9388888888888896,1.9803,92.0
-0.0444444444444434,3.6869,86.0
-0.1388888888888889,5.055400000000001,92.0
-0.0333333333333326,7.6636,93.0
-0.0944444444444453,9.5795,92.0
-0.0222222222222217,12.5419,92.0
0.127777777777776,13.3147,92.0
0.0222222222222217,13.685,91.0
0.0222222222222217,12.4936,92.0
0.1500000000000017,11.253900000000002,92.0
0.0222222222222217,12.3326,92.0
0.0222222222222217,10.722600000000002,92.0
0.0555555555555563,10.448900000000002,92.0
-0.0499999999999999,12.1555,86.0
-0.0499999999999999,7.776300000000001,86.0
-0.1222222222222216,9.0804,87.0
-0.2055555555555561,9.4507,86.0
-0.1833333333333323,6.262900000000001,90.0
-0.166666666666667,5.9409,90.0
-0.2333333333333342,3.1878,90.0
-0.1888888888888888,6.279,89.0
-1.4444444444444453,8.533,90.0
-0.7444444444444444,6.423900000000001,93.0
-0.6500000000000009,6.1341,92.0
-0.5722222222222229,6.327300000000001,92.0
-0.1611111111111106,4.8622000000000005,86.0
-1.183333333333333,12.4936,92.0
-1.5444444444444452,12.397,96.0
-2.2222222222222223,10.465,96.0
-2.2222222222222223,4.6690000000000005,100.0
-1.1444444444444437,2.3667,89.0
-2.2000000000000006,9.0965,96.0
-2.2000000000000006,10.6904,96.0
-1.977777777777777,12.0911,95.0
-2.177777777777779,9.2575,96.0
-2.2222222222222223,10.5455,96.0
-2.077777777777777,8.1949,95.0
-2.2222222222222223,9.3702,96.0
-2.2222222222222223,7.728,96.0
-2.111111111111112,8.5491,95.0
-2.2222222222222223,9.3702,96.0
-1.7166666666666666,13.4757,89.0
-1.6888888888888884,12.9283,89.0
-1.71111111111111,11.1734,89.0
-1.71111111111111,13.8138,89.0
0.1944444444444452,6.1341,90.0
-1.6888888888888884,10.8675,89.0
-1.6666666666666667,11.0607,92.0
-1.6666666666666667,13.363,92.0
-2.2000000000000006,15.295000000000002,96.0
-1.183333333333333,15.295000000000002,89.0
-1.222222222222222,14.860300000000002,89.0
-1.183333333333333,14.023100000000005,89.0
-0.0944444444444453,17.1787,83.0
-0.0944444444444453,14.0714,86.0
0.994444444444444,13.6689,79.0
0.994444444444444,13.4918,79.0
0.9999999999999984,10.835300000000002,80.0
1.0388888888888874,4.0572,79.0
1.0166666666666655,1.8193,79.0
0.9833333333333352,9.4346,80.0
1.0166666666666655,9.3702,85.0
0.0,0.2254,92.0
0.1111111111111126,3.9284,92.0
0.0,3.3488,99.0
0.4888888888888903,3.3005,92.0
0.5888888888888901,9.9176,92.0
0.4944444444444447,6.552700000000001,92.0
0.4944444444444447,6.4561,89.0
-1.2833333333333323,3.2683,92.0
0.5999999999999991,6.5849,92.0
1.1333333333333329,6.1502,89.0
1.8000000000000012,13.5562,85.0
2.1722222222222203,15.568700000000002,85.0
1.0277777777777786,9.4024,92.0
1.988888888888888,11.6886,86.0
2.049999999999999,15.3433,85.0
